gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,tenure_group,num_services,avg_monthly_spend,has_internet,TotalCharges_log,tenure_x_monthly,charges_per_service,spend_to_tenure_ratio,tenure^2,tenure MonthlyCharges,MonthlyCharges^2,customer_segment
Female,No,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,428.45,No,0,13-24,2,23.802777777777777,0,6.062505320212233,451.8,12.55,22.55,324.0,451.8,630.0100000000001,0
Female,No,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,No,0,25-48,3,35.00813953488372,1,7.317444785076738,1462.0,11.333333333333334,34.2125,1849.0,1462.0,1156.0,3
Female,No,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,45.9,693.45,No,0,13-24,5,46.230000000000004,1,6.543120165362228,688.5,9.18,43.340625,225.0,688.5,2106.81,0
Male,No,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Yes,1,0-12,5,93.03999999999999,1,6.836688830548277,952.0,19.04,84.58181818181818,100.0,952.0,9063.04,2
Male,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,1177.95,No,0,49-60,1,21.417272727272728,0,7.072379490817057,1127.5,20.5,21.03482142857143,3025.0,1127.5,420.25,3
Male,No,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,1,49-60,6,103.46224489795918,1,8.531224293495859,4929.4,16.766666666666666,101.39299999999999,2401.0,4929.4,10120.359999999999,1
Male,No,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,1,0-12,4,54.041666666666664,1,5.784594117392615,331.79999999999995,13.825,46.32142857142857,36.0,331.79999999999995,3058.0899999999997,0
Male,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,1458.1,No,0,61-72,1,20.83,0,7.285575086269977,1424.5,20.35,20.536619718309858,4900.0,1424.5,414.12250000000006,3
Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,1,0-12,3,78.2,1,5.058790335983303,149.7,24.95,52.13333333333333,4.0,149.7,5602.522499999999,2
Male,Yes,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,No,0,61-72,3,36.490476190476194,1,7.740620922711164,2274.3,12.033333333333333,35.9203125,3969.0,2274.3,1303.21,3
Female,No,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,No,0,25-48,5,67.186,1,7.426935902330863,1645.0,13.16,64.60192307692309,625.0,1645.0,4329.639999999999,2
Female,Yes,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.35,369.6,No,0,13-24,1,20.533333333333335,0,5.915123313851259,366.3,20.35,19.45263157894737,324.0,366.3,414.12250000000006,0
Male,Yes,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,2998.0,No,0,25-48,7,107.07142857142857,1,8.00603417874901,2962.4,15.114285714285714,103.37931034482759,784.0,2962.4,11193.64,2
Female,Yes,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,5206.55,No,0,49-60,6,98.23679245283019,1,8.557864774625278,5127.75,16.125,96.4175925925926,2809.0,5127.75,9360.5625,1
Male,No,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,3626.1,Yes,1,25-48,6,103.60285714285715,1,8.196188709898143,3582.25,17.058333333333334,100.725,1225.0,3582.25,10475.5225,1
Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,0,0-12,1,24.4,1,3.2347491740244907,24.4,24.4,12.2,1.0,24.4,595.3599999999999,0
Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,1,61-72,9,113.84071428571428,1,8.983420951029988,8095.5,12.850000000000001,112.23732394366198,4900.0,8095.5,13374.9225,1
Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,Yes,1,0-12,4,76.225,1,5.033374781065745,159.7,19.9625,50.81666666666666,4.0,159.7,6376.022499999999,2
Female,No,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.05,1959.5,No,0,25-48,6,75.36538461538461,1,7.580954821732386,1899.3,12.174999999999999,72.57407407407408,676.0,1899.3,5336.3025,2
Female,No,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,64.35,2053.05,No,0,25-48,5,60.38382352941177,1,7.6275687329380855,2187.8999999999996,12.87,58.658571428571435,1156.0,2187.8999999999996,4140.9225,2
Female,No,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,398.55,No,0,13-24,1,20.976315789473684,0,5.990338913820472,389.5,20.5,19.927500000000002,361.0,389.5,420.25,0
Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,Yes,1,13-24,3,75.39,1,7.031608741149134,1140.0,25.333333333333332,70.678125,225.0,1140.0,5776.0,2
Female,No,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.75,3425.35,No,0,61-72,4,55.247580645161285,1,8.139250833619391,3394.5,13.6875,54.37063492063492,3844.0,3394.5,2997.5625,3
Female,Yes,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,1,25-48,7,102.93928571428572,1,8.372040243649433,4399.5,14.964285714285714,100.5453488372093,1764.0,4399.5,10972.5625,1
Female,No,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,Yes,1,0-12,6,78.17222222222222,1,6.557559301141113,671.85,12.441666666666668,70.35499999999999,81.0,671.85,5572.6225,2
Male,No,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.15,1275.7,No,0,13-24,3,53.15416666666667,1,7.152033902826306,1227.6,17.05,51.028,576.0,1227.6,2616.3224999999998,0
Male,Yes,Yes,No,68,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.95,2965.75,No,0,61-72,4,43.6139705882353,1,7.9952223565452485,2852.6000000000004,10.4875,42.981884057971016,4624.0,2852.6000000000004,1759.8025000000002,3
Male,No,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.35,1647.0,No,0,25-48,4,53.12903225806452,1,7.4073177104694174,1684.8500000000001,13.5875,51.46875,961.0,1684.8500000000001,2953.9225,2
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,1,0-12,3,56.25,1,4.047427642434349,56.25,18.75,28.125,1.0,56.25,3164.0625,0
Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Yes,1,13-24,7,107.14047619047618,1,7.719107628309968,2228.1,15.157142857142857,102.27045454545454,441.0,2228.1,11257.21,2
Female,No,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96.0,6109.75,No,0,61-72,5,96.98015873015873,1,8.717804794223362,6048.0,19.2,95.46484375,3969.0,6048.0,9216.0,1
Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,1,0-12,3,79.7,1,5.077670695432414,159.5,26.583333333333332,53.13333333333333,4.0,159.5,6360.0625,2
Female,No,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.45,3751.15,No,0,61-72,6,61.49426229508197,1,8.230084288005028,3748.4500000000003,10.241666666666667,60.502419354838715,3721.0,3748.4500000000003,3776.1025000000004,3
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Yes,1,0-12,2,68.65,1,4.243482700225814,68.65,34.325,34.325,1.0,68.65,4712.822500000001,2
Male,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,411.25,No,0,13-24,1,22.84722222222222,0,6.021629961439708,353.7,19.65,21.644736842105264,324.0,353.7,386.12249999999995,0
Female,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,105.5,No,0,0-12,1,17.583333333333332,0,4.66814498514948,114.0,19.0,15.071428571428571,36.0,114.0,361.0,0
Female,No,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,No,0,25-48,6,100.62424242424242,1,8.108201873531515,3300.0,16.666666666666668,97.66470588235293,1089.0,3300.0,10000.0,2
Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Yes,1,13-24,1,20.465625,0,5.794384619338482,324.0,20.25,19.261764705882353,256.0,324.0,410.0625,0
Female,No,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,No,0,49-60,6,101.24107142857143,1,8.643032576255385,5527.2,16.45,99.46491228070175,3136.0,5527.2,9741.69,1
Male,No,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,465.45,No,0,13-24,1,20.23695652173913,0,6.14515083340697,455.40000000000003,19.8,19.39375,529.0,455.40000000000003,392.04,0
Male,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,No,0,0-12,3,78.25555555555555,1,6.558623244214133,664.1999999999999,24.599999999999998,70.42999999999999,81.0,664.1999999999999,5446.44,2
Female,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,1,13-24,6,97.84285714285714,1,7.223149790000454,1402.8,16.7,91.32,196.0,1402.8,10040.04,2
Male,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,1,13-24,3,73.81666666666666,1,7.010537473625163,1123.5,24.96666666666667,69.203125,225.0,1123.5,5610.010000000001,2
Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,No,0,0-12,1,19.11,0,4.570061008874523,100.25,20.05,15.924999999999999,25.0,100.25,402.00250000000005,0
Male,No,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,No,0,61-72,7,104.51147540983607,1,8.760327587606705,6478.2,15.171428571428573,102.8258064516129,3721.0,6478.2,11278.44,1
Male,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,8152.3,No,0,61-72,9,116.46142857142857,1,9.006178032257257,8158.5,12.95,114.82112676056339,4900.0,8158.5,13583.9025,1
Male,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1566.75,No,0,13-24,6,104.45,1,7.35739674942313,1495.5,16.616666666666667,97.921875,225.0,1495.5,9940.09,2
Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,No,0,0-12,1,16.28125,0,4.877103901471733,157.6,19.7,14.472222222222221,64.0,157.6,388.09,0
Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,162.15,No,0,0-12,1,20.26875,0,5.094670023039329,156.0,19.5,18.016666666666666,64.0,156.0,380.25,0
Female,No,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,No,0,0-12,2,27.5125,1,4.709980550340436,116.6,14.575,22.009999999999998,16.0,116.6,849.7225,0
Female,No,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55.0,1885.15,No,0,25-48,4,55.44558823529412,1,7.542292993434819,1870.0,13.75,53.861428571428576,1156.0,1870.0,3025.0,3
Male,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,No,0,61-72,9,92.68897058823529,1,8.74891583683838,6174.4,10.088888888888889,91.34565217391305,4624.0,6174.4,8244.64,1
Female,No,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,No,0,25-48,5,50.32222222222222,1,7.725550764107193,2295.0,10.2,49.22826086956522,2025.0,2295.0,2601.0,3
Female,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,No,0,0-12,5,90.75555555555555,1,6.706617807930542,810.9,18.02,81.67999999999999,81.0,810.9,8118.009999999999,2
Female,No,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,1253.5,No,0,13-24,5,56.97727272727273,1,7.134492365806477,1299.1,11.809999999999999,54.5,484.0,1299.1,3486.9024999999997,2
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,No,0,0-12,1,20.6,0,3.742420221041966,40.6,20.3,13.733333333333334,4.0,40.6,412.09000000000003,0
Male,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,No,0,61-72,7,75.22214285714286,1,8.569130778202858,5106.5,10.421428571428573,74.16267605633803,4900.0,5106.5,5321.7025,1
Female,No,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,No,0,0-12,7,69.33,1,6.542904143759228,735.5,10.507142857142856,63.027272727272724,100.0,735.5,5409.6025,2
Male,No,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,No,0,61-72,8,83.29305555555555,1,8.69919803139405,6069.599999999999,10.5375,82.15205479452055,5184.0,6069.599999999999,7106.49,1
Female,No,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.0,3824.2,No,0,49-60,6,78.04489795918367,1,8.249366032475388,3822.0,13.0,76.484,2401.0,3822.0,6084.0,1
Female,Yes,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,3886.05,No,0,49-60,6,71.96388888888889,1,8.26540579416028,3893.3999999999996,12.016666666666666,70.65545454545455,2916.0,3893.3999999999996,5198.409999999999,1
Female,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,7283.25,No,0,61-72,8,102.58098591549296,1,8.893469762059727,7579.25,13.34375,101.15625,5041.0,7579.25,11395.5625,1
Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,No,0,13-24,1,18.75227272727273,0,6.024778426137916,423.5,19.25,17.93695652173913,484.0,423.5,370.5625,0
Female,No,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,No,0,49-60,1,21.405,0,6.97658146991199,1027.5,20.55,20.985294117647058,2500.0,1027.5,422.3025,3
Female,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.95,No,0,25-48,1,19.022093023255817,0,6.708023031928389,860.0,20.0,18.589772727272727,1849.0,860.0,400.0,3
Female,No,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,No,0,25-48,2,26.028888888888886,0,7.066722910077782,1109.25,12.325,25.463043478260868,2025.0,1109.25,607.6225,3
Male,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,No,0,61-72,7,102.32265625,1,8.787166892087088,6624.0,14.785714285714286,100.74846153846153,4096.0,6624.0,10712.25,1
Female,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,625.65,No,0,13-24,2,27.202173913043477,0,6.440388171057531,548.5500000000001,11.925,26.068749999999998,529.0,548.5500000000001,568.8225000000001,0
Female,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.8,1911.5,No,0,61-72,2,28.110294117647058,0,7.556166565700691,1754.4,12.9,27.702898550724637,4624.0,1754.4,665.64,3
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,1,0-12,2,70.85,1,4.274580612525034,70.85,35.425,35.425,1.0,70.85,5019.722499999999,2
Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,1,0-12,2,67.35,1,4.9104465668408235,139.6,34.9,44.9,4.0,139.6,4872.04,2
Male,No,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507.0,No,0,25-48,4,57.96153846153846,1,7.318539548567902,1545.7,14.8625,55.81481481481482,676.0,1545.7,3534.3025000000002,2
Male,No,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,1,49-60,5,54.150909090909096,1,7.999443652577423,3000.25,10.91,53.183928571428574,3025.0,3000.25,2975.7025,3
Male,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,299.3,No,0,13-24,1,21.37857142857143,0,5.7047819749892845,280.7,20.05,19.953333333333333,196.0,280.7,402.00250000000005,0
Male,No,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,No,0,61-72,7,82.14999999999999,1,8.671398155484365,5861.05,11.792857142857143,81.00902777777777,5041.0,5861.05,6814.5025,1
Male,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,No,0,61-72,8,86.99296875,1,8.62488997587159,5200.0,10.15625,85.65461538461538,4096.0,5200.0,6601.5625,1
Female,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,1,0-12,5,64.4,1,6.113239604033903,495.25,14.15,56.35,49.0,495.25,5005.5625,2
Female,No,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,No,0,49-60,7,73.09385964912282,1,8.335035621175752,4235.099999999999,10.614285714285714,71.83362068965518,3249.0,4235.099999999999,5520.49,1
Female,No,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,1,13-24,6,93.5076923076923,1,7.103815361886605,1223.3,15.683333333333332,86.82857142857142,169.0,1223.3,8854.81,2
Female,No,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,1,0-12,2,30.566666666666666,1,4.529368472571809,89.1,14.85,22.925,9.0,89.1,882.0899999999999,0
Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,7898.45,No,0,61-72,8,109.70069444444444,1,8.974548415778346,7898.400000000001,13.7125,108.19794520547946,5184.0,7898.400000000001,12034.09,1
Female,No,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No,0,25-48,6,97.885,1,8.272928143479916,3854.0,16.058333333333334,95.49756097560976,1600.0,3854.0,9283.322499999998,1
Male,No,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,No,0,13-24,5,69.96428571428571,1,6.888062645636401,932.3999999999999,13.319999999999999,65.3,196.0,932.3999999999999,4435.5599999999995,2
Male,No,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,90.05,No,0,0-12,2,45.025,1,4.511408806173617,89.0,22.25,30.016666666666666,4.0,89.0,1980.25,0
Male,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Yes,1,61-72,8,112.60681818181818,1,8.913691551461717,7319.400000000001,13.8625,110.92611940298508,4356.0,7319.400000000001,12298.810000000001,1
Female,No,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,1,25-48,7,105.9578947368421,1,8.300876285444305,3990.0,15.0,103.24102564102564,1444.0,3990.0,11025.0,1
Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,1,0-12,1,25.3,1,3.269568939183719,25.3,25.3,12.65,1.0,25.3,640.09,0
Male,No,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,1,13-24,4,54.22954545454545,1,7.085106169122671,1213.3,13.7875,51.87173913043478,484.0,1213.3,3041.5225,2
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,1,0-12,1,20.1,0,3.0492730404820207,20.1,20.1,10.05,1.0,20.1,404.01000000000005,0
